occupation_id,task_id,type,mode,environment
2c0e8a27-2c99-552b-b534-e7e8715f8f74,a2290dfd-b6a9-5514-a6c7-f90a486f1d3d,Core,Physical Action,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,0acf5544-66ea-5940-a0e8-d0b45ad50edf,Core,Physical Action,Outdoors
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,d7326a1f-ed1f-5376-8d71-bbb71e1ea491,Core,Physical Tool,Outdoors
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,1e04c45b-6471-5825-8c81-c9e5875b13b3,Core,Physical Action,Outdoors
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,4254fb45-dcfb-514c-9cc8-f3e8933765e6,Core,Physical Tool,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,acb4deda-b359-516f-a48b-f1a47892b6ed,Core,Physical Action,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,c7180501-cbe9-5af2-8748-37ea4a3ebc8c,Core,Physical Action,Outdoors
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,6cead674-9f94-563b-898f-a9b657dffc21,Core,Physical Action,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,7918226a-2626-5ca7-ab1f-f80364fda656,Core,Communication,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,ffa43709-9d28-5273-b544-32ac40bcb149,Supplemental,Communication,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,de7bfd11-b2c5-54fe-b22c-ed4533b91ef5,Core,Physical Action,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,d166c470-5d34-57c4-85e6-94506653acc4,Core,Physical Action,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,4722cdc8-daee-5fb0-9ced-b0b4359a9352,Core,Physical Action,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,40878f9f-50a2-58ce-88a2-8aad281549e1,Core,Physical Tool,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,dfbb5a74-39ab-51fa-829a-3de3631852fe,Core,Process/Method,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,cc508171-fd36-5b1f-a752-7614b3af6d91,Core,Communication,Public-Facing
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,79d0adfa-a756-5674-ba00-06b060acfa3b,Supplemental,Physical Action,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,61118263-ba8f-5d57-a272-a3ac96f53539,Core,Physical Tool,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,c0bfd643-cd49-5ed9-979b-d96d74313719,Core,Physical Tool,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,18c27fd1-f77f-5377-a187-3f77a31d8404,Core,Physical Tool,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,82a2a2fd-2770-5635-aa84-d7652043add2,Core,Physical Action,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,e32c80ec-9a15-5000-a5cb-b41ad26b3063,Core,Physical Action,Indoors (Office/Lab)
5ac9a06d-1f80-526f-99e2-9d4d49df5a06,24d8b130-0387-55b3-8177-8f95b0c61937,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,f0cb0e92-3506-5c4e-ad39-d323a3a76bf9,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,329f09b0-6c7e-5826-9ad6-dcf478971254,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,d052530f-2bed-5f5c-b79a-56053d438d43,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,f7bb2462-0d5a-5b1b-a240-d21b242a9dfc,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,80bca202-847b-5acb-a4c2-66193d1b8e78,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,2744bd62-1f03-52b0-8314-907f8d0b0ecd,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,6aa132aa-c3a3-54ab-b348-420659cbef7d,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,69840d16-3ab7-5685-8b33-ad32d89711b1,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,02de2d66-85ce-5686-8e01-8c82abda7daf,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,968ea983-3bbd-5d19-850a-ad1dc9021fde,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,0f1f0f74-6ad9-52e4-9a15-4c49e1e1429b,Core,Physical Tool,Team-Oriented
16b83330-6e2a-5226-8d40-5faf9d84323a,05d2d573-ede4-5629-8066-937c81c5b522,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,8837e704-367a-5ae2-8674-e77a192a0f9d,Core,Software/Technology,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,016348ca-7923-5316-9dd1-e78df49096c2,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,8f0463bd-b518-5e8a-862e-ae15efbe5af6,Core,Physical Tool,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,3ec9af8f-b4b8-5e3d-bc49-43b366e31373,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,0451264b-62bc-5e4e-aaad-be181a6bc561,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,affa9457-13b2-528a-8d9e-e6ed1b9346f3,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,b57c3d64-e5f4-58de-b2a2-a7688867c23a,Core,Physical Action,Public-Facing
16b83330-6e2a-5226-8d40-5faf9d84323a,c7c65bbf-0aab-50ff-876f-7272929400aa,Core,Process/Method,Indoors (Office/Lab)
16b83330-6e2a-5226-8d40-5faf9d84323a,59f1098d-1a01-563f-a976-b8f419da952c,Core,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,749825c2-0519-5ee5-9f35-d01c66a58b5a,Core,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,65d5ff35-b182-5deb-b021-a0dc51caec6f,Supplemental,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,5f87f201-b5b8-545b-9f2a-7dc958ef4b36,Supplemental,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,85748d0b-ed94-55e4-979f-0bc26012e363,Supplemental,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,ecbc885a-721b-5385-b099-f3666d9233b8,Core,Physical Action,Indoors (Office/Lab)
04e37d81-d0e7-5155-919e-2a74c6bfa536,1686a591-74f4-56d7-b45c-f19a1e47fc91,Core,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,710ac3fe-dc53-596c-af22-a8fcdfcd6325,Core,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,019e941f-d5c4-51f1-865a-7bf073437d6f,Core,Physical Tool,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,e2ef4aa7-dec7-531f-bd37-4ba7cef97f78,Supplemental,Physical Action,Indoors (Office/Lab)
04e37d81-d0e7-5155-919e-2a74c6bfa536,3a04c3c1-c939-599b-b521-5e34fcc22a49,Core,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,a91a0791-2bb3-58d3-a017-991f7fb045dc,Core,Physical Action,Indoors (Office/Lab)
04e37d81-d0e7-5155-919e-2a74c6bfa536,aa2fc757-edb2-593b-9404-ffcc450eab04,Core,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,58a656b1-d175-5667-b1b3-cd4271511a9f,Core,Physical Action,Indoors (Office/Lab)
04e37d81-d0e7-5155-919e-2a74c6bfa536,7731cae7-4487-5b88-ad31-c6c92e051be1,Supplemental,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,c7c65bbf-0aab-50ff-876f-7272929400aa,Core,Process/Method,Indoors (Office/Lab)
04e37d81-d0e7-5155-919e-2a74c6bfa536,d919a987-0d4c-59e0-ba4c-460523c01fe1,Supplemental,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,1b659f8c-82e0-5c1f-bef2-6b9810bdca70,Supplemental,Physical Action,Public-Facing
04e37d81-d0e7-5155-919e-2a74c6bfa536,b147e964-9321-58c5-bc2c-b3d348307368,Supplemental,Physical Action,Public-Facing
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,5c781820-7714-561b-95c5-9b762bbe16d2,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,af56facf-1ca1-5cf3-b1d1-5b05fe48978c,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,1dfb5d72-a048-5a76-b442-c6f9a3271f92,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,13defc02-dac4-570c-83d3-5da70fd62d6d,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,5a37478d-e81e-58a4-ad5f-a3c54ffd5f50,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,23acef11-da3b-51a3-8312-c29bf457c234,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,929cee82-4754-5554-9bda-14a77e2e23bc,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,27abdbed-0cf1-5948-acb7-7ea406bdbde6,Core,Physical Tool,Independent
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,138bd09d-93af-5ad2-83a5-1e2117c2bee2,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,cf5f9f13-6bcf-588b-926d-4a4ad0915183,Supplemental,Physical Tool,Team-Oriented
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,872eaf1c-caca-5318-a6da-701f5270a860,Supplemental,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,d3abf6d4-5c39-507c-9b78-16a8b81682b3,Core,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,2960d69a-85b1-5ce0-bee1-52f759443721,Supplemental,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,69cd1f53-838b-55ea-a1d3-a1adaf11fddd,Supplemental,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,ce6b5cfe-6186-5968-aea5-0bbc15c93eb2,Supplemental,Physical Tool,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,46c4ae58-0714-56e7-8ff2-ff9d9a7d1229,Supplemental,Process/Method,Indoors (Office/Lab)
c8ec59d6-b9fc-59d6-bdbe-b3f422625af0,14d579c1-eb1d-5759-bba3-83c3570f17f8,Core,Physical Tool,Indoors (Office/Lab)
aaede492-7415-5028-9383-903404ddb390,e4f9a024-dd0b-5cf4-840f-253f37a66e88,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,7695bc10-7be8-5e64-9122-617dd80de7ee,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,a0bc8674-eaac-55b2-bd38-4cf8c38d84ff,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,95bb94a5-0137-5434-82e6-05ffab157b48,Supplemental,Communication,Public-Facing
aaede492-7415-5028-9383-903404ddb390,325a8f6c-003d-5c9e-abc9-fa64d8250dc5,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,c2d32eb7-4fb9-5762-a6af-b687b30edc4f,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,f59509e7-9b11-5505-b966-020719cfb1f6,Supplemental,Communication,Public-Facing
aaede492-7415-5028-9383-903404ddb390,ff98eb1c-f8d7-58e4-b827-55ba12a19ffa,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,cb860bd9-2ab5-5bf4-9b04-0eb880310e9d,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,c7fa61e7-7713-5134-ab8d-f6fcadd66f35,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,997fdd38-cf3d-5003-a029-a67deaa59ebb,Supplemental,Process/Method,Public-Facing
aaede492-7415-5028-9383-903404ddb390,91440f8f-6b4b-522e-a2c2-4638d8093aab,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,b664949e-22f1-5fdb-84dc-6e8e23f22219,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,ced7eded-831c-555a-b0f3-c01d1562f4ab,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,9a380c1d-49a6-5884-80cf-27dfa7ee3f85,Supplemental,Communication,Public-Facing
aaede492-7415-5028-9383-903404ddb390,c46d7b60-ee9c-5fe1-aafc-588a7b65bb9b,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,68355204-709e-53e2-9648-240c180e1705,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,203d732e-ed98-559e-a2aa-c61e6a910a52,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,5cab072a-1ecb-5d2a-8922-b657820d8597,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,43bb2b03-6bbf-5be2-969a-682c4b97edd5,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,132d8960-f1ed-59d0-acc4-e0abd161b492,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,e1765a1a-52cc-5ac6-8aa8-76d3d327fde4,Supplemental,Physical Action,Public-Facing
aaede492-7415-5028-9383-903404ddb390,bd5f3c13-4380-549e-9e45-03ba81453a84,Supplemental,Communication,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,50fa00bd-6701-5ca4-a89d-2f0eeddd5f47,Supplemental,Physical Tool,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,21d00f1a-1198-5d0d-8b64-dbc55cf7b52b,Supplemental,Communication,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,023aa9a2-fbec-550a-bec8-23f1e4ebd735,Core,Process/Method,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,61a43732-0cb7-534c-85f5-fb97586a194d,Supplemental,Physical Action,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,57b82288-c2af-514f-ac28-4c2918c200bb,Core,Physical Action,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,24b2df9c-e688-5a44-baa7-b750df62f386,Supplemental,Physical Tool,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,78589a09-5bc8-5408-a582-77f23789aaa2,Core,Physical Tool,Indoors (Office/Lab)
027e9a30-b809-56d4-809d-1407d54f55ed,c130f8ba-68bc-585e-8f76-37c6604cfd2e,Supplemental,Physical Tool,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,6f0bd505-9287-5088-a3fa-49a63a841481,Supplemental,Physical Action,Outdoors
027e9a30-b809-56d4-809d-1407d54f55ed,3707faff-9cb4-5bae-b2ce-add3290c72d9,Core,Physical Tool,Outdoors
027e9a30-b809-56d4-809d-1407d54f55ed,4fb17084-efab-51dd-8225-0b3c13032595,Supplemental,Physical Tool,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,f30df84e-ea3a-5094-b71a-3a7d88f31f1b,Core,Physical Tool,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,2c9b3695-5a40-53d4-a44e-c99ffa2110c8,Core,Communication,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,f126c7df-9bea-527f-a4f4-68782d91b3f9,Supplemental,Physical Action,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,8867798d-7b14-58ac-9b9f-3260b10af17d,Supplemental,Physical Action,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,b9f6ab95-e27c-5656-b22f-32de066504d1,Supplemental,Physical Action,Public-Facing
027e9a30-b809-56d4-809d-1407d54f55ed,e55a78c1-c76f-5aa1-b515-db62faf1a91e,Core,Physical Tool,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,6608076c-48d6-51a9-b529-11749ff0fa0f,Supplemental,Process/Method,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,05cca3d6-7463-5512-8963-0be4f1ef563d,Supplemental,Physical Action,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,5e5d653d-f280-55fd-b422-44e9b2db82c9,Supplemental,Process/Method,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,1a9a560e-0031-5cde-8182-c6b58dc413a1,Core,Physical Tool,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,75e583a6-e6a7-504b-bf3f-ccb66f642c04,Supplemental,Physical Action,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,113eda41-90c4-56b5-828f-bd2010c11634,Supplemental,Physical Action,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,f6eb7165-8226-5fef-a600-3904128e063c,Supplemental,Physical Action,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,699d1cec-9b9a-5d5a-9b10-a7d465462ba7,Supplemental,Physical Tool,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,48460614-8db5-5f52-8e3d-1ec44aef07b9,Supplemental,Process/Method,Team-Oriented
ac046545-f918-5b47-a776-e226852037ce,a55a9484-d07c-542f-b48b-477e18ab0934,Supplemental,Process/Method,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,2e57e3e2-48ce-5ca1-b9cf-19654224511e,Supplemental,Physical Action,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,0c532d1d-e841-56db-9151-f8f1e2e3af44,Core,Process/Method,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,938ac4be-8d25-51d2-a84b-ff9e0d1f0598,Supplemental,Process/Method,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,53a395ee-3476-5002-a810-d6b3842efce6,Supplemental,Process/Method,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,1fc3d9d9-ab7c-5aff-b6ce-20ee92492499,Supplemental,Physical Action,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,3f8879ef-5ea9-57f6-8a12-e2b4e3423f7c,Supplemental,Physical Action,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,d1bbd137-8087-57d3-b4d6-63e5555feeeb,Supplemental,Process/Method,Team-Oriented
ac046545-f918-5b47-a776-e226852037ce,d104a548-23d2-5cd4-aafe-620c9f64987b,Supplemental,Process/Method,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,8c0a3bf8-e297-5f38-84f0-488baff7af14,Supplemental,Physical Action,Indoors (Office/Lab)
ac046545-f918-5b47-a776-e226852037ce,96dcb4b1-dd73-5bd4-942d-5b948451a05a,Supplemental,Process/Method,Public-Facing
ac046545-f918-5b47-a776-e226852037ce,a0f8f05a-6a8b-59f1-b630-a67e6337cb73,Supplemental,Physical Tool,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,3248a4b3-85cb-5c75-9054-b5eaa87f3e83,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,3255be80-f5b1-5880-8afb-285e0c0b37a4,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,47af2679-7894-5d72-bd48-e519ba7fc55f,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,1a95a81d-3b41-58c2-a071-0ef64288f6d7,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,8052229e-b037-5d13-9511-11c1180a80d5,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,9d1e59d0-1485-5845-b993-8474e2e062bf,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,8603669f-92d7-5192-819c-b4a3daa2a435,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,aaef0ae4-c9f2-5d42-9c4d-1b34e3e48eae,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,34b49c32-2974-5159-b45f-6034f4a54bbf,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,ea41d8fc-6707-512d-8700-db95fa81a25c,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,12844f18-9f23-52c1-8a41-1ec57a23f02f,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,3989affd-d715-5533-87ff-644d16176a31,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,c677a9a9-7924-580d-aa1e-c8a781dd9a3f,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,2e2266bd-fbd2-5ae4-9972-888164226300,Core,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,cce002c6-3c58-5036-8914-1ed4292b01a7,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,09bb074d-540d-54ad-965b-ac9048f831e0,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,791ccc59-1379-53d5-bd4e-15a8dacdd835,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,4531dede-3793-55cc-901a-37ef3facf7a5,Supplemental,Physical Tool,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,5baf5cde-f10c-5e32-8fab-919ddf281cc2,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,a8a9edfe-7c42-555f-8713-f7c6ddd7a3a4,Supplemental,Physical Action,Public-Facing
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,3322f869-a1e9-5588-8baf-a248abddcb76,Core,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,d9cf3985-986c-5326-a9d2-37834a7e859d,Supplemental,Physical Action,Indoors (Office/Lab)
4cc4436e-aff3-5ac3-aaf9-602e20dcfc52,ed25f80a-2e90-5c6e-a59d-ed6761f652a5,Supplemental,Physical Action,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,ae74b292-0e4b-5e84-b7ad-a9a2cfa6dc53,Core,Physical Tool,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,c8f4be70-442f-5140-a73f-e6855adfdb10,Core,Physical Tool,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,f448c628-5c17-5bcf-a869-803ff47fc6e5,Core,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,66be48fe-4ebd-5631-82c5-cbdb991f2936,Core,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,5e3e32a1-bace-5e23-806f-68c5984f2d5b,Core,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,304b83e9-d5dd-5fa9-b5a9-c5edf341d9fe,Supplemental,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,a95d0549-38e6-58b7-b676-b2174a7e391d,Core,Physical Action,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,e76c42eb-2017-5314-8bf0-36e12b6b52c5,Core,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,4b4bc617-6c22-5f01-9ce7-3aba8c906ba6,Core,Physical Tool,Outdoors
8616cfae-30df-5c27-9bea-5416840424b9,f2d30a21-87d5-5133-b4e4-addff82c7bca,Core,Physical Tool,Team-Oriented
8616cfae-30df-5c27-9bea-5416840424b9,f190646c-602a-54fd-b00a-0be6d12aab0d,Core,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,cb0de304-29d6-58d0-8c76-902aebdbcf82,Core,Physical Tool,Outdoors
8616cfae-30df-5c27-9bea-5416840424b9,eebadf38-48d4-5171-9c1c-dd6d0ac50915,Core,Physical Action,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,e49535cc-17be-5d35-a05f-28bb2507073a,Core,Communication,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,0b09dc15-413a-5c75-8292-9a784dc08052,Core,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,c36de321-bd97-59c3-b96a-b2523a3dbd3d,Supplemental,Physical Tool,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,4eb9148c-2f8e-55a8-876f-3e32c352df9b,Core,Process/Method,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,eaeb294c-2f7c-5c33-aac6-6cc8b2627dbf,Core,Physical Action,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,30a619f1-d668-5a0d-80cc-bdca34fb65df,Core,Physical Action,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,d54595a7-4f7b-5075-812f-ae7772bb7bc2,Core,Process/Method,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,a89d0440-a2d0-58fb-bc7f-ee590403c694,Supplemental,Physical Tool,Independent
8616cfae-30df-5c27-9bea-5416840424b9,b175ad24-ca61-59d2-805a-e082d2c67e40,Supplemental,Physical Action,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,12b7582b-446a-5894-965b-64b9e900f888,Core,Physical Tool,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,6c3701b4-5adc-55f5-95a7-f240163df0a3,Supplemental,Physical Tool,Indoors (Office/Lab)
8616cfae-30df-5c27-9bea-5416840424b9,76d3ef82-3cdb-597f-b830-d0749aae4834,Supplemental,Process/Method,Public-Facing
8616cfae-30df-5c27-9bea-5416840424b9,246981ac-b914-5e71-9c54-914a1ab9bd86,Core,Physical Tool,Indoors (Office/Lab)
22d0b00a-cb91-5352-8133-f74df18ec672,4a268673-b166-56a5-a984-2a8bcce228c5,Core,Physical Tool,Indoors (Office/Lab)
22d0b00a-cb91-5352-8133-f74df18ec672,5d7b155a-1285-5ec7-bf6e-603bc7a984a1,Core,Physical Tool,Indoors (Office/Lab)
