id,name,source_ref,description,type_dims,level_dims,basis_dims,environment_dims,mode_dims,physicality_dims,cognitive_dims
2bf95427-b0fc-507e-bdbb-ec6de480bbe5,"Supervise and participate in the inspection of properties to ensure that they are in compliance with applicable fire codes, ordinances, laws, regulations, and standards.",TASK_22932,,Core,,,Outdoors,Process/Method,,
0c6f552b-f863-5058-aa8c-ad108bcbe506,"Inspect and test new and existing fire protection systems, fire detection systems, and fire safety equipment to ensure that they are operating properly.",TASK_22933,,Core,,,Outdoors,Physical Tool,,
1852e109-2e6d-5f39-8914-e0e8f823788a,Study and interpret fire safety codes to establish procedures for issuing permits to handle hazardous or flammable substances.,TASK_22934,,Core,,,Outdoors,Process/Method,,
33d0c2ee-415e-5de2-8e77-4aa22e1af5d7,"Analyze burn conditions and results, and prepare postburn reports.",TASK_22935,,Core,,,Outdoors,Process/Method,,
2769ee6e-343d-5a75-9dc8-3b6d79cf27b1,"Evaluate size, location, and condition of fires.",TASK_22936,,Core,,,Outdoors,Physical Action,,
70d63adf-6033-5cb2-a627-91a939c9b55a,Maintain knowledge of fire laws and fire prevention techniques and tactics.,TASK_22937,,Core,,,Outdoors,Theory/Concept,,
f25e35e7-d73f-55e5-8b9d-8ee14fb3ee43,"Plan, direct, and supervise prescribed burn projects.",TASK_22938,,Core,,,Outdoors,Process/Method,,
a63bfe01-1f23-56dc-8e42-025131ca1c73,Recruit or hire firefighting personnel.,TASK_22939,,Core,,,Public-Facing,Communication,,
03f6099b-15cb-556f-acf3-f1e96ed77bb9,"Investigate disturbances on the premises, such as security alarms, altercations, and suspicious activity.",TASK_22947,,Supplemental,,,Public-Facing,Process/Method,,
b49f017f-7aad-5a48-b0dd-e89e72851979,"Patrol the premises to prevent or detect intrusion, protect property, or preserve order.",TASK_22953,,Core,,,Public-Facing,Process/Method,,
cee793bb-87a3-5aab-95b8-656680aa0d46,"Monitor and authorize entry of employees, visitors, or other persons.",TASK_22949,,Core,,,Public-Facing,Process/Method,,
2b1bb895-9fb4-53ca-b3a7-9e8a249019a1,Secure entrances and exits by locking doors and gates.,TASK_22957,,Core,,,Public-Facing,Process/Method,,
6206de51-9865-5455-ba0b-a80582b553ed,Write reports documenting observations made while on patrol.,TASK_22960,,Core,,,Public-Facing,Process/Method,,
a50e8d11-5b98-5d1d-ac63-11e211311299,"Monitor the behavior of security employees to ensure adherence to quality standards, deadlines, or procedures.",TASK_22951,,Core,,,Public-Facing,Process/Method,,
b5db08da-4b2f-5b03-a5bd-3e15edd3ba2e,"Advise employees in handling problems or resolving complaints from customers, tenants, detainees, or other persons.",TASK_22940,,Core,,,Public-Facing,Communication,,
56002bd2-50e1-5573-98c7-4239c4c6e98a,"Recruit, interview, and hire security personnel.",TASK_22954,,Core,,,Public-Facing,Communication,,
a45b7d11-67cf-5353-9cef-b74025b90a62,Assign security personnel to posts or patrols.,TASK_22942,,Core,,,Public-Facing,Process/Method,,
ab3f8e2b-9c61-5b90-a437-47df0a37ffe0,"Call police or fire departments in cases of emergency, such as fire, bomb threats, and presence of unauthorized persons.",TASK_22943,,Core,,,Public-Facing,Communication,,
819fe89d-945b-5498-a026-ae07e77db33e,"Apprehend or evict trespassers, rule violators, or other security threats from the premises.",TASK_22941,,Core,,,Public-Facing,Process/Method,,
205729ae-c3a4-5b35-b8bb-901ec980d4bf,"Screen individuals and belongings to prevent passage of prohibited materials using walkthrough detectors, wands, or bag searches.",TASK_22956,,Core,,,Public-Facing,Physical Tool,,
3c1dbb3b-e6e8-5820-bf26-d5a405857162,Monitor closed-circuit television cameras.,TASK_22950,,Core,,,Public-Facing,Software/Technology,,
017e2540-6293-5937-92f4-e1f0eeb10e3e,Inspect and adjust security equipment to ensure it is operational or to detect evidence of tampering.,TASK_22946,,Core,,,Outdoors,Physical Tool,,
cee63af2-0a46-5530-bde7-1ba1fbeb43ed,"Train security personnel on protective procedures, first aid, fire safety, and other duties.",TASK_22958,,Core,,,Public-Facing,Process/Method,,
ecb32e19-1b51-5925-86c3-b42343b47443,Explain company policies and procedures to staff using oral or written communication.,TASK_22945,,Core,,,Public-Facing,Communication,,
a38f02fb-f01e-5bc4-a6fb-135f577b8b79,"Develop and document security procedures, policies, or standards.",TASK_22944,,Core,,,Public-Facing,Process/Method,,
0acf6bba-e660-5087-bf9d-51773916d874,"Schedule training or drills for emergencies, such as fires, bombs, and other threats.",TASK_22955,,Core,,,Public-Facing,Communication,,
a9a213bc-2357-5186-9fb1-335b54e2dbbe,"Log items distributed to persons, such as keys and key cards.",TASK_22948,,Supplemental,,,Public-Facing,Process/Method,,
e0a9f9a2-f0de-5af8-81b4-771c209fc34b,Write and present department budgets to upper management or other stakeholders.,TASK_22959,,Core,,,Public-Facing,Communication,,
68f12533-3d0d-59c2-bfee-d8f4c0ecdbf4,"Order materials or supplies, such as keys, uniforms, and badges.",TASK_22952,,Supplemental,,,Public-Facing,Process/Method,,
e3a41be4-1910-516b-b223-5f3c3a92caee,"Rescue survivors from burning buildings, accident sites, and water hazards.",TASK_22961,,Core,,,Outdoors,Physical Action,,
475aadbb-1c66-5df1-b81f-438920f8cd39,Dress with equipment such as fire-resistant clothing and breathing apparatus.,TASK_22962,,Core,,,Outdoors,Physical Action,,
fe3232a0-9e83-5c38-a9a9-eabe0240d3ef,"Assess fires and situations and report conditions to superiors to receive instructions, using two-way radios.",TASK_22963,,Core,,,Outdoors,Physical Tool,,
ef06698f-4098-5118-83f2-be6004a73e3f,"Move toward the source of a fire, using knowledge of types of fires, construction design, building materials, and physical layout of properties.",TASK_22964,,Core,,,Outdoors,Physical Action,,
8652251f-403c-563f-81ed-d6f5da46ffad,"Respond to fire alarms and other calls for assistance, such as automobile and industrial accidents.",TASK_22965,,Core,,,Public-Facing,Physical Tool,,
7fab3822-43e4-52ba-84c0-4b5dad399add,"Create openings in buildings for ventilation or entrance, using axes, chisels, crowbars, electric saws, or core cutters.",TASK_22966,,Core,,,Outdoors,Physical Tool,,
fbf6162d-2b83-5bd1-8348-5b7cf8fde5fa,Drive and operate fire fighting vehicles and equipment.,TASK_22967,,Core,,,Outdoors,Physical Tool,,
44b92ec7-f9e6-57cb-b79d-ee5f0ed1e502,Inspect fire sites after flames have been extinguished to ensure that there is no further danger.,TASK_22968,,Core,,,Outdoors,Physical Action,,
eab24a17-d26b-51ec-a45b-08e642393526,"Position and climb ladders to gain access to upper levels of buildings, or to rescue individuals from burning structures.",TASK_22969,,Core,,,Outdoors,Physical Action,,
a56f00e8-7a2f-59cf-9b51-77292e5302a7,"Select and attach hose nozzles, depending on fire type, and direct streams of water or chemicals onto fires.",TASK_22970,,Core,,,Outdoors,Physical Tool,,
32bfd39f-78be-5d16-9dc6-2d13d6f8b948,Operate pumps connected to high-pressure hoses.,TASK_22988,,Core,,,Outdoors,Physical Tool,,
36b68e2f-c15a-5e5d-a2a8-709a4cc44bbf,"Maintain contact with fire dispatchers at all times to notify them of the need for additional firefighters and supplies, or to detail any difficulties encountered.",TASK_22971,,Core,,,Public-Facing,Communication,,
57e3ac41-2f1c-5df2-97cd-743fb1614bcd,Collaborate with other firefighters as a member of a firefighting crew.,TASK_22972,,Core,,,Team-Oriented,Physical Tool,,
7e28d216-2553-5506-874b-f0aeffa92467,Patrol burned areas after fires to locate and eliminate hot spots that may restart fires.,TASK_22973,,Core,,,Outdoors,Physical Action,,
533811af-0819-5916-b327-5c25ab91bfc8,"Collaborate with police to respond to accidents, disasters, and arson investigation calls.",TASK_22974,,Core,,,Team-Oriented,Physical Tool,,
a872249a-4b74-54ab-a81f-48f294d6316b,Participate in fire drills and demonstrations of fire fighting techniques.,TASK_22975,,Core,,,Outdoors,Physical Tool,,
3276fc60-d19e-5a73-856c-3048f46ff2fd,Prepare written reports that detail specifics of fire incidents.,TASK_22977,,Core,,,Outdoors,Process/Method,,
d9acfa93-60d6-5b18-8130-2931c512d007,"Maintain knowledge of current firefighting practices by participating in drills and by attending seminars, conventions, and conferences.",TASK_22976,,Core,,,Outdoors,Theory/Concept,,
92e591b3-561c-5518-bdb6-4b00dce77dbd,Participate in physical training activities to maintain a high level of physical fitness.,TASK_22978,,Core,,,Outdoors,Physical Action,,
05dbcd56-7976-5045-8742-bf068ea48082,"Protect property from water and smoke, using waterproof salvage covers, smoke ejectors, and deodorants.",TASK_22979,,Core,,,Outdoors,Physical Tool,,
3911bb1c-ba09-5b52-9c28-e71a30ed0c12,Inform and educate the public on fire prevention.,TASK_22980,,Core,,,Public-Facing,Communication,,
8009c2df-1d9d-5be0-9026-01583adcf77a,"Salvage property by removing broken glass, pumping out water, and ventilating buildings to remove smoke.",TASK_22981,,Core,,,Outdoors,Physical Tool,,
fab82e96-112e-5721-b688-77ce3d5817c4,"Orient self in relation to fire, using compass and map, and collect supplies and equipment dropped by parachute.",TASK_22982,,Core,,,Outdoors,Physical Action,,
8422b4aa-0228-5ce6-ace3-82a04d3a24d5,Clean and maintain fire stations and fire fighting equipment and apparatus.,TASK_22983,,Core,,,Outdoors,Physical Tool,,
bf4d07f1-4d2a-5f53-9895-7216d130e300,"Inspect buildings for fire hazards and compliance with fire prevention ordinances, testing and checking smoke alarms and fire suppression equipment as necessary.",TASK_22984,,Core,,,Outdoors,Physical Tool,,
fb563883-3400-5bfa-9931-a9c0a3040a58,"Take action to contain any hazardous chemicals that could catch fire, leak, or spill.",TASK_22985,,Core,,,Outdoors,Physical Tool,,
e9252988-430d-520d-8a55-1e1489449d37,"Extinguish flames and embers to suppress fires, using shovels or engine- or hand-driven water or chemical pumps.",TASK_22986,,Core,,,Outdoors,Physical Tool,,
bda79904-ff1b-5090-bd11-103e2101928b,Administer first aid and cardiopulmonary resuscitation to injured persons or provide emergency medical care such as basic or advanced life support.,TASK_22987,,Core,,,Outdoors,Physical Tool,,
dd95cef3-a852-548d-9b7b-b0030131a700,Search to locate fire survivors.,TASK_22989,,Core,,,Outdoors,Physical Action,,
5962169e-7485-52f0-b5f8-1c5b8dc01430,Train new employees to control and suppress fires.,TASK_22990,,Core,,,Outdoors,Physical Action,,
dce15934-2299-5c83-b2fc-86037cd39b93,"Prepare and maintain reports of investigation results, and records of convicted arsonists and arson suspects.",TASK_22991,,Core,,,Indoors (Office/Lab),Process/Method,,
994d4217-15a3-54ed-8b91-caecc14fcf00,"Testify in court cases involving fires, suspected arson, and false alarms.",TASK_22992,,Core,,,Outdoors,Process/Method,,
641e9da1-c7fc-55da-9e6b-68aa2114c7e3,"Package collected pieces of evidence in securely closed containers, such as bags, crates, or boxes, to protect them.",TASK_22993,,Core,,,Indoors (Office/Lab),Process/Method,,
98a37ac6-56f8-52b8-8a4c-9cbcfbd22ae3,Conduct inspections and acceptance testing of newly installed fire protection systems.,TASK_22994,,Core,,,Outdoors,Process/Method,,
49ca39a1-c30a-5a66-a130-ef0b8459ddb9,Analyze evidence and other information to determine probable cause of fire or explosion.,TASK_22995,,Core,,,Outdoors,Process/Method,,
f360cb9a-c102-5269-b49a-dbf92745ae14,Photograph damage and evidence related to causes of fires or explosions to document investigation findings.,TASK_22996,,Core,,,Outdoors,Process/Method,,
b2be4064-1a2d-5cfc-9aba-2c54da9443fc,"Inspect buildings to locate hazardous conditions and fire code violations, such as accumulations of combustible material, electrical wiring problems, and inadequate or non-functional fire exits.",TASK_22998,,Core,,,Outdoors,Physical Tool,,
9041e1f4-8010-56d2-adc9-6717e81002f6,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant residue for use in determining the cause of a fire.",TASK_22997,,Core,,,Outdoors,Physical Tool,,
530b5d64-322b-5eb8-950c-c98fbce199ef,Instruct children about the dangers of fire.,TASK_22999,,Core,,,Outdoors,Physical Action,,
9b48c0f4-3e32-5657-ae76-bdd3a3426cd3,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases where violations were found.,TASK_23000,,Core,,,Outdoors,Process/Method,,
7dba483a-3bc4-5d3e-abf2-73a0dff13849,"Inspect properties that store, handle, and use hazardous materials to ensure compliance with laws, codes, and regulations, and issue hazardous materials permits to facilities found in compliance.",TASK_23001,,Core,,,Outdoors,Physical Tool,,
20b85fff-89fa-5d0c-8565-16b70bb968d5,"Write detailed reports of fire inspections performed, fire code violations observed, and corrective recommendations offered.",TASK_23002,,Core,,,Indoors (Office/Lab),Process/Method,,
b564e5d2-cac3-5084-b0a3-d97347090b56,"Identify corrective actions necessary to bring properties into compliance with applicable fire codes, laws, regulations, and standards, and explain these measures to property owners or their representatives.",TASK_23003,,Core,,,Outdoors,Process/Method,,
e75277de-b634-5949-ae42-b4304e9bb958,Develop or review fire exit plans.,TASK_23004,,Core,,,Indoors (Office/Lab),Process/Method,,
ca7f5ecb-63cb-5159-8569-f3ae8ff79669,"Inspect and test fire protection or fire detection systems to verify that such systems are installed in accordance with appropriate laws, codes, ordinances, regulations, and standards.",TASK_23005,,Core,,,Outdoors,Process/Method,,
06699c3c-7207-5ed8-8eb3-53029e1101c7,"Coordinate efforts with other organizations, such as law enforcement agencies.",TASK_23006,,Core,,,Team-Oriented,Communication,,
e306a697-0be5-569a-b859-3f27dbd07b80,"Attend training classes to maintain current knowledge of fire prevention, safety, and firefighting procedures.",TASK_23007,,Core,,,Indoors (Office/Lab),Process/Method,,
bd54f57a-366b-5d24-8729-71a2a29d8c06,Review blueprints and plans for new or remodeled buildings to ensure the structures meet fire safety codes.,TASK_23008,,Core,,,Indoors (Office/Lab),Process/Method,,
d6463f82-093a-5287-af15-ced5cbc00f07,Teach fire investigation techniques to other firefighter personnel.,TASK_23009,,Core,,,Outdoors,Communication,,
06420965-e502-559d-96a2-70796aa37e6e,Conduct fire exit drills to monitor and evaluate evacuation procedures.,TASK_23010,,Core,,,Outdoors,Process/Method,,
5be9b5bc-7683-5c55-af3b-37c30b89731d,Teach public education programs on fire safety and prevention.,TASK_23011,,Core,,,Public-Facing,Communication,,
e0a41c59-3ccd-501d-8d3c-72e766432e4b,"Recommend changes to fire prevention, inspection, and fire code endorsement procedures.",TASK_23012,,Core,,,Indoors (Office/Lab),Process/Method,,
ce03f209-c572-5c6d-b6e5-7da09da9bd2d,"Subpoena and interview witnesses, property owners, and building occupants to obtain information and sworn testimony.",TASK_23013,,Core,,,Outdoors,Communication,,
a528e4b5-59ee-5f2b-b1fc-07a6e8796bd1,Conduct internal investigation to determine negligence and violation of laws and regulations by fire department employees.,TASK_23014,,Core,,,Indoors (Office/Lab),Process/Method,,
327a900d-35d2-59ac-b9ee-925786ebacdd,"Test sites and materials to establish facts, such as burn patterns and flash points of materials, using test equipment.",TASK_23015,,Core,,,Outdoors,Physical Tool,,
afd80048-e5c9-5cb7-a1e6-6283837e90e3,Dust evidence or portions of fire scenes for latent fingerprints.,TASK_23016,,Core,,,Outdoors,Physical Action,,
8daf5a52-bfb9-526d-9e54-be3f48a19ceb,"Arrange for the replacement of defective fire fighting equipment and for repair of fire alarm and sprinkler systems, making minor repairs such as servicing fire extinguishers when feasible.",TASK_23017,,Core,,,Outdoors,Physical Tool,,
a45b59f5-5b37-5c3c-9ec8-d9c4bd83e359,Issue permits for public assemblies.,TASK_23018,,Core,,,Public-Facing,Process/Method,,
f6c2aecc-729d-56bd-b976-54da3be13dc0,"Supervise staff, training them, planning their work, and evaluating their performance.",TASK_23019,,Core,,,Independent,Communication,,
c3bce23f-a338-549e-b1ae-dd003d78b403,"Develop and coordinate fire prevention programs, such as false alarm billing, fire inspection reporting, and hazardous materials management.",TASK_23020,,Core,,,Team-Oriented,Process/Method,,
